goods_id,goods_image,goods_name,goods_price,id,sales_volume,attr_name,example_img,counter_price,engName,chiName,name,code,sub_name
lzw,https://img.xinxinapp.net/community/imgs/20190624/f7ddcb8ee1d32b0ae72faa9861ae1854_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #72/Rush,264,qBGo,96.0,#72/Rush,https://img.xinxinapp.net/community/imgs/20190624/3cec719947e22103faa5391520803605_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,72,Rush
1oq,https://img.xinxinapp.net/community/imgs/20190919/6a19ed867b28f91de0e2f7792042942c_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 红管19秋季新款 #749/D-Light,250,EGqz,39.0,,,,DIOR,迪奥,红管秋季新款,749,DLight
ERE,https://img.xinxinapp.net/community/imgs/20190610/d4869188c8f4c9871ce32a8776b2db02_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力柔雾气垫唇釉9ml #954/柔雾橙红,260,zYD,4.0,#954/柔雾橙红,https://img.xinxinapp.net/community/imgs/20190610/c299780b3c3da1481ffae5d0758bf045_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力柔雾气垫唇釉,954,柔雾橙红
lzw,https://img.xinxinapp.net/community/imgs/20190624/9498e442aff102afa93399a061f4f65d_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #76/Enthusiasm,264,Gbx3,96.0,#76/Enthusiasm,https://img.xinxinapp.net/community/imgs/20190624/6af97c1670778c75c419bfb3f4902106_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,76,Enthusiasm
R9Qk,https://img.xinxinapp.net/community/imgs/20191101/9a0e0b50934a05369d424fca3d6128cc_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Estee Lauder/雅诗兰黛 绝色魅惑唇膏 #306/Misbehave,300,qoav,0.0,#306/Misbehave,https://img.xinxinapp.net/community/imgs/20191101/151595dc7f93001b7995b70f4c833d1e_128x128.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,Estee Lauder,雅诗兰黛,绝色魅惑唇膏,306,Misbehave
Jpv,https://img.xinxinapp.net/community/imgs/20190614/7ff8ba349dcfa9861e0d51f887a18eca_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #88,219,k23b,81.0,N888,https://img.xinxinapp.net/community/imgs/20190614/a77e8a01000b4bb19571c2c2995e14be_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,88,
lzw,https://img.xinxinapp.net/community/imgs/20190624/245c20f4a0f5dc85cffc9e6410155ab2_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #64/Ardent,264,n6Gw,96.0,#64/Ardent,https://img.xinxinapp.net/community/imgs/20190624/b582214057258832cfe105ac315ac0d1_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,64,Ardent
dZ5,https://img.xinxinapp.net/community/imgs/20190612/6b6d77c2b2589bfb5913dfa18ee9f576_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #190/Tendre,260,0kqL,167.0,#190/Tendre,https://img.xinxinapp.net/community/imgs/20190612/a31414fc826b48ec412c0d15f827a561_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,190,Tendre
dZ5,https://img.xinxinapp.net/community/imgs/20190612/2c976459b45e20b26201167893903757_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #192/Sentimentale,260,7m8X,167.0,#192/Sentimentale,https://img.xinxinapp.net/community/imgs/20190612/de7d460a14047a62a5300810e0d32acc_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,192,Sentimentale
dZ5,https://img.xinxinapp.net/community/imgs/20190612/ac18ed03f1e12d4c3a68c1a2803f3dde_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #194/Tentation,260,k37V,167.0,#194/Tentation,https://img.xinxinapp.net/community/imgs/20190612/b380cad11062c37f87882bb90221bd67_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,194,Tentation
dZ5,https://img.xinxinapp.net/community/imgs/20191016/b360ce3f8a45a6473e177dc29ee1f71f_690x690.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #812/Rose Rouge（19秋冬新色）,260,Nygm,167.0,#812/Rose Rouge（19秋冬新色）,https://img.xinxinapp.net/community/imgs/20191016/37e31832abc0c28f389cc9558a553936_104x104.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,81219,秋冬新色
lzw,https://img.xinxinapp.net/community/imgs/20190624/5185f12bede4f427c1f6fa8cded179e5_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #62/Fire,264,aYGL,96.0,#62/Fire,https://img.xinxinapp.net/community/imgs/20190624/0daac39df953832d401a745a6a95aab8_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,62,Fire
Ppoz,https://img.xinxinapp.net/community/imgs/20191126/75839b61114ffd1a8bc658ef5ced6573_1000x1000.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CPB/肌肤之钥 莹采丰润唇膏 2.8g,273,Q2Jo,0.0,2.8g,,330.0,CPB,肌肤之钥,莹采丰润唇膏,,g
ALwl,https://img.xinxinapp.net/community/imgs/20191108/f2d2299c1e93ff49cf82f5160ea33884_989x989.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BOBBI BROWN/芭比波朗 纯色奢金哑光唇膏3.6g #4/Tawny Pink奶茶,244,DQeY,0.0,,,,BOBBI BROWN,芭比波朗,纯色奢金哑光唇膏,4,Tawny Pink奶茶
mNY,https://img.xinxinapp.net/community/imgs/20190610/c1d9f2cefe6429e27441ee8f8e235e66_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Estee Lauder/雅诗兰黛 绝色倾慕液态唇膏7ml #303/Controversial,186,Pyz,24.0,#303/Controversial,https://img.xinxinapp.net/community/imgs/20190610/a705024e36b62304468714d0f6644845_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,Estee Lauder,雅诗兰黛,绝色倾慕液态唇膏,303,Controversial
ewl,https://img.xinxinapp.net/community/imgs/20190617/0fe369f3db36e0914195cc01aa8d3263_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,LANCÔME/兰蔻 菁纯唇膏3.4g #132 /欢乐颂（丝缎）,199,z1n,174.0,#132 /欢乐颂（丝缎）,https://img.xinxinapp.net/community/imgs/20190606/65fae516da35d93d66de15dc27c23263_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,LANCÔME,兰蔻,菁纯唇膏,132, 欢乐颂丝缎
Jrv,https://img.xinxinapp.net/community/imgs/20190606/d60322bdc93a9a0595c1af456a57cc8f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Estee Lauder/雅诗兰黛 倾慕唇膏3.5g #130/奶油枫叶,196,Bdz,160.0,#130/奶油枫叶,https://img.xinxinapp.net/community/imgs/20190606/fa0439e30b0e69c17dc1fe441fd08e2e_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,Estee Lauder,雅诗兰黛,倾慕唇膏,130,奶油枫叶
VBa,https://img.xinxinapp.net/community/imgs/20190606/6de37db4436a16c9051647dffe988295_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 丝绒雾感凝彩唇膏3.5g #429/Military Red 军红色,215,Xzx,0.0,#429/Military Red 军红色,https://img.xinxinapp.net/community/imgs/20190606/ed8c4b81e8ab2a4042972e16b06e3141_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,BURBERRY,博柏利,丝绒雾感凝彩唇膏,429,Military Red 军红色
dP9,https://img.xinxinapp.net/community/imgs/20190712/c21bfb18cbf7c604ecf08d971565af88_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 魅惑磨砂美唇膏 #001,155,gDwD,0.0,#001,https://img.xinxinapp.net/community/imgs/20190712/f4f3e3f60fd22a10c5024fd298fad2e3_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,295.0,DIOR,迪奥,魅惑磨砂美唇膏,001,
aEL,https://img.xinxinapp.net/community/imgs/20190613/47a86c2156e5ac5f1971c9db0b472138_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #81,159,DGPD,825.0,#81,https://img.xinxinapp.net/community/imgs/20190613/a6cfb6a52683f7fe9b62a0dc15099890_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,81,
N7Y,https://img.xinxinapp.net/community/imgs/20190702/424a619eba9f0cec688efcf3aaf04554_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力丝绒哑光唇膏3.5g #96/亮橘色,215,aPX3,158.0,#96/亮橘色,https://img.xinxinapp.net/community/imgs/20190702/25b5d5ad6313bf4373e2a997ce118881_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力丝绒哑光唇膏,96,亮橘色
kOx,https://img.xinxinapp.net/community/imgs/20190610/7021ad2773647528848a172d93000ef3_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #324,228,m3RY,994.0,N°324,https://img.xinxinapp.net/community/imgs/20190610/23cb0feb5bd5bfe13f70d0460c99917b_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,324,
aEL,https://img.xinxinapp.net/community/imgs/20190613/87442daeb45a802bec91b2e14f092134_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #82,223,EX53,825.0,#82,https://img.xinxinapp.net/community/imgs/20190613/ba3c698a810bd1f6c54cb9aff6acf02a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,82,
nOw,https://img.xinxinapp.net/community/imgs/20190613/db7b99c0a3e7e47c0b3b7affe907bd91_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 镜面唇釉6ml #08/唐橘,194,bk1Z,142.0,#08/唐橘,https://img.xinxinapp.net/community/imgs/20190613/0ee220e36a6aa66f49aab7cbc7acb326_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,镜面唇釉,08,唐橘
NeQ,https://img.xinxinapp.net/community/imgs/20190610/134ca06289b81a581b24d12393384e6e_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 全新挚爱哑光唇膏4g #500,200,kaoB,154.0,#500,https://img.xinxinapp.net/community/imgs/20190610/8fd48b0e7510ff206afd7938352b677f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,ARMANI,乔治阿玛尼,全新挚爱哑光唇膏,500,
aKL,https://img.xinxinapp.net/community/imgs/20190610/2eaab9c46ee98db2ca02acb7ca0f5726_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 子弹头唇膏口红3g CB96,121,28Ad,3001.0,CB96,https://img.xinxinapp.net/community/imgs/20190610/02031632ac15c98ea53315e887827ae4_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,子弹头唇膏口红,,CB
Kod,https://img.xinxinapp.net/community/imgs/20191111/3b1be01d5b17a4c54acf21d0ccf91858_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 禁忌之吻霓虹唇膏3.4g #12/女巫红,168,d2V,24.0,N°12/女巫红,https://img.xinxinapp.net/community/imgs/20191111/eab9fa533b9cbc5800fc0a1674394b9a_800x800.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,300.0,GIVENCHY,纪梵希,禁忌之吻霓虹唇膏,12,女巫红
qVx,https://img.xinxinapp.net/community/imgs/20190621/8e7a0b8170aa5ab871808a02ce94b6a8_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 Lip Tattoo 瘾诱超模染唇液6ml #421/Natural Beige,218,2dvg,7.0,,,,DIOR,迪奥,Lip,,Tattoo 瘾诱超模染唇液ml Natural Beige
aEL,https://img.xinxinapp.net/community/imgs/20190613/86de6b51452d90d0aae2e3fe8fd6f67c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #89豆沙色,268,e1oY,825.0,#89热卖豆沙色,https://img.xinxinapp.net/community/imgs/20190613/860900dc62a0b0565c0d45f027b0e8e1_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,89,豆沙色
K1Q,https://img.xinxinapp.net/community/imgs/20190610/47cfb40ac56aa384e1906319f6eb37ba_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 限量红管唇膏3.2g #660/UItra Atomic,179,dVo,123.0,#660/UItra Atomic,https://img.xinxinapp.net/community/imgs/20190610/b2efe34ee35efb73e1f3369f368d7b28_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,限量红管唇膏,660,UItra Atomic
zeo,https://img.xinxinapp.net/community/imgs/20190611/f475dfa2f49270d71ca155471c8b01d2_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS/NARS 持色雾感哑光唇彩液5.5ml Star Woman 复古正红色,227,g3xr,7.0,,,,NARS,NARS,持色雾感哑光唇彩液,,Star Woman 复古正红色
K1Q,https://img.xinxinapp.net/community/imgs/20190610/5fb0161179115fe9ac7536fbd12206c5_920x920.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 限量红管唇膏3.2g #863/Ultra Feminine,168,EG1,123.0,#863/Ultra Feminine,https://img.xinxinapp.net/community/imgs/20190610/2863ca167d85dda488de0bf4e17053c6_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,限量红管唇膏,863,Ultra Feminine
vxL,https://img.xinxinapp.net/community/imgs/20190606/522efda086b47af800ac7cf5e3489072_1200x1200.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #665/Revee,210,wZJ,2210.0,#665/Revee,https://img.xinxinapp.net/community/imgs/20190606/4295dccca61d7252c0229738350fc043_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,665,Revee
VLa,https://img.xinxinapp.net/community/imgs/20190610/ca9a96dada0248b9dbc33a4e1ccda289_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 魅惑染唇蜜6ml #761/Natural Cherry,247,qZR,23.0,#761/Natural Cherry,https://img.xinxinapp.net/community/imgs/20190610/312a8df4a645174a6c1de8b5f7d1b00e_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,魅惑染唇蜜,761,Natural Cherry
kOx,https://img.xinxinapp.net/community/imgs/20190610/4831bdc8255e0f90751f0b74a184ec98_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #202,255,NpRY,994.0,N°202,https://img.xinxinapp.net/community/imgs/20190610/ca25b72f8e175c7b8321a64ce0238530_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,202,
gx3,https://img.xinxinapp.net/community/imgs/20190613/ed190c229cf8756b1c46cf4046b1a875_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 Kiss 亲亲黑管唇膏3.5g #325,225,Kw67,16.0,#325,https://img.xinxinapp.net/community/imgs/20190613/6e7748a20e9c149bd2b77df40169e9b3_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,GUERLAIN,娇兰,Kiss,,亲亲黑管唇膏g 
kOx,https://img.xinxinapp.net/community/imgs/20190610/2f48d538f523aa0a2eca84b164222509_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #327,275,OZXe,994.0,N°327,https://img.xinxinapp.net/community/imgs/20190610/33101cbcce7570f07db7fb38d10015c8_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,327,
nOw,https://img.xinxinapp.net/community/imgs/20190613/855a05b4d408909dfd3d70cc9e6c12a9_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 镜面唇釉6ml #07/蜜柚 少女粉,278,71JX,142.0,#07/蜜柚 热卖少女粉,https://img.xinxinapp.net/community/imgs/20190613/f0efa2e8a31678a6e67264816e273075_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,镜面唇釉,07,蜜柚 少女粉
BJy,https://img.xinxinapp.net/community/imgs/20190620/5bfb47afa3afc14c9d0d197c4e1c5c70_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅美银管夹心唇膏4.5g #04,248,2dXY,0.0,N°04,https://img.xinxinapp.net/community/imgs/20190620/3f86d976cddf1561cc3f802703b46b9a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,莹亮纯魅美银管夹心唇膏,04,
VLa,https://img.xinxinapp.net/community/imgs/20190610/db88252b23d78a93c694d688591afcd5_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 魅惑染唇蜜6ml #491/Natural Rosewood,185,1qk,23.0,#491/Natural Rosewood,https://img.xinxinapp.net/community/imgs/20190610/00652c792d147ca5a3851002259736af_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,魅惑染唇蜜,491,Natural Rosewood
ywP,https://img.xinxinapp.net/community/imgs/20190613/047fda785e9e9007ae260feee96074b3_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 哑光唇釉丝绒雾面6ml #05/绯红女巫,275,obJk,121.0,#05/绯红女巫,https://img.xinxinapp.net/community/imgs/20190613/9a4a3cf0900d3c8d4a1f1d0fe79c7d82_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,哑光唇釉丝绒雾面,05,绯红女巫
ywP,https://img.xinxinapp.net/community/imgs/20190613/481515bb9c3aeb13e65aa18f863ec00c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 哑光唇釉丝绒雾面6ml #12/印红图腾,278,beDl,121.0,#12/印红图腾,https://img.xinxinapp.net/community/imgs/20190613/e7cc71b1d34bff6f3a4d7db6c5cb3d82_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,哑光唇釉丝绒雾面,12,印红图腾
ywP,https://img.xinxinapp.net/community/imgs/20190613/2ad5886f5335d4700bf442086c3e03f4_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 哑光唇釉丝绒雾面6ml #02/血橙誓约,278,2rZ8,121.0,#02/血橙誓约,https://img.xinxinapp.net/community/imgs/20190613/c08f93eed228fb67bb42ef48d0c9fcd6_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,哑光唇釉丝绒雾面,02,血橙誓约
ywP,https://img.xinxinapp.net/community/imgs/20190613/a7e37c5cfb4686399f5f546aa26bd234_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 哑光唇釉丝绒雾面6ml #10/诱红吻痕,275,0Kvg,121.0,#10/诱红吻痕,https://img.xinxinapp.net/community/imgs/20190613/aed4563e00930b93cf9dfe9fb1bbeb1d_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,哑光唇釉丝绒雾面,10,诱红吻痕
BKl,https://img.xinxinapp.net/community/imgs/20190610/d7d2d25fb8a31a8b9094db9cc0c2f6cc_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 魅惑液态唇釉5.5ml #648/Dior Pulse,237,bXm,4.0,#648/Dior Pulse,https://img.xinxinapp.net/community/imgs/20190610/58e0e95df03127ade0d709dbff35c003_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,魅惑液态唇釉,648,Dior Pulse
oL1,https://img.xinxinapp.net/community/imgs/20190612/3ca252eb7aeb84304e31630d37fb58b9_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 漆光迷情黑管唇釉6ml #506,275,R5on,187.0,#506,https://img.xinxinapp.net/community/imgs/20190612/71360554324d5d1f04bdb511cc4c3325_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,漆光迷情黑管唇釉,506,
Kod,https://img.xinxinapp.net/community/imgs/20191111/dc8b9834c3de2fe415998a40eefc3aaf_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 禁忌之吻霓虹唇膏3.4g #23/树莓粉,260,2Non,24.0,N°23/树莓粉,https://img.xinxinapp.net/community/imgs/20191111/47c8f97fba0e3a055b7d5bcac79eb66d_800x800.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,300.0,GIVENCHY,纪梵希,禁忌之吻霓虹唇膏,23,树莓粉
Kod,https://img.xinxinapp.net/community/imgs/20191111/05a8e3d464d6aa3250ddf9a687ad1d3d_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 禁忌之吻霓虹唇膏3.4g #17/牛奶珊瑚橘,238,Jv0R,24.0,N°17/牛奶珊瑚橘,https://img.xinxinapp.net/community/imgs/20191111/f9a445063a938864e1c7b4df35fb6bcb_800x800.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,300.0,GIVENCHY,纪梵希,禁忌之吻霓虹唇膏,17,牛奶珊瑚橘
aEL,https://img.xinxinapp.net/community/imgs/20190613/a9a2ad05bb979f0da10d7dd1c74d3df7_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #15,199,0KlR,825.0,#15,https://img.xinxinapp.net/community/imgs/20190613/b3faf01676498b650b6521aeee1e0468_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,15,
1Da,https://img.xinxinapp.net/community/imgs/20190612/9ba71aad84229135e903af2da3baccbb_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻晶润凝彩唇膏3.3g #105/Poppy Red/罂粟红,190,zzQ1,36.0,#105/Poppy Red/罂粟红,https://img.xinxinapp.net/community/imgs/20190612/5e66c8a13166daa6c42031cddc4e76d5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,300.0,BURBERRY,博柏利,博柏利之吻晶润凝彩唇膏,105,Poppy Red罂粟红
